idx,age,gender,race,date,purpose
583,76,1,0,20170110180413588.jpg.chip,0
584,18,1,3,20170109213144758.jpg.chip,0
585,20,0,0,20170117141002911.jpg.chip,1
586,54,1,1,20170113002054908.jpg.chip,0
587,4,1,0,20170109193519993.jpg.chip,0
588,26,1,1,20170116154712959.jpg.chip,0
589,38,1,2,20170109002952813.jpg.chip,0
590,29,0,1,20170116203619812.jpg.chip,2
591,90,0,0,20170111223757607.jpg.chip,0
592,37,1,1,20170116162128869.jpg.chip,0
593,27,1,0,20170117120618507.jpg.chip,0
594,1,1,4,20161221200103831.jpg.chip,0
595,39,0,0,20170104180001436.jpg.chip,0
596,1,0,0,20170110212758683.jpg.chip,0
597,26,0,0,20170117172021611.jpg.chip,0
598,27,1,3,20170119164348390.jpg.chip,0
599,42,0,3,20170119204447575.jpg.chip,0
600,26,1,1,20170116162258869.jpg.chip,0
601,58,0,0,20170111195225616.jpg.chip,0
602,53,1,0,20170110143325963.jpg.chip,0
603,85,0,0,20170117174438038.jpg.chip,0
604,34,0,4,20170117141335902.jpg.chip,0
605,49,1,1,20170113000544753.jpg.chip,1
606,2,0,0,20161219204329404.jpg.chip,2
607,36,1,1,20170113195419453.jpg.chip,0
608,23,1,0,20170117194248629.jpg.chip,0
609,75,0,0,20170111210208339.jpg.chip,1
610,1,0,0,20170103210741492.jpg.chip,2
611,55,0,2,20170116172931526.jpg.chip,0
612,26,0,1,20170117170851628.jpg.chip,1
613,61,0,0,20170117192036844.jpg.chip,2
614,20,1,2,20170109213154546.jpg.chip,0
615,15,0,0,20170110225617650.jpg.chip,0
616,1,0,3,20161219230232072.jpg.chip,0
617,45,0,1,20170117141846901.jpg.chip,0
618,36,1,3,20170119154411650.jpg.chip,0
619,37,1,1,20170116021749594.jpg.chip,0
620,36,0,1,20170113183153677.jpg.chip,0
621,8,1,4,20161221202611945.jpg.chip,0
622,38,1,2,20170116153446750.jpg.chip,0
623,2,1,2,20161219203838084.jpg.chip,2
624,53,0,1,20170120223004304.jpg.chip,0
625,28,1,3,20170117184127794.jpg.chip,0
626,61,0,0,20170117174451974.jpg.chip,2
627,51,0,0,20170109012434913.jpg.chip,0
628,46,0,0,20170108235049898.jpg.chip,2
629,62,0,1,20170113154852003.jpg.chip,0
630,26,0,3,20170119181050580.jpg.chip,0
631,30,0,0,20170117130654291.jpg.chip,0
632,1,1,1,20170109190848182.jpg.chip,0
633,36,1,0,20170113005733903.jpg.chip,1
634,55,0,3,20170119180841322.jpg.chip,0
635,1,1,3,20161220220216145.jpg.chip,2
636,12,1,2,20170109203838187.jpg.chip,0
637,30,1,0,20170117143843323.jpg.chip,0
638,26,1,1,20170116155758186.jpg.chip,2
639,38,0,1,20170116003732637.jpg.chip,0
640,24,0,4,20170117145214993.jpg.chip,0
641,65,1,1,20170117010316709.jpg.chip,0
642,47,0,1,20170117173346286.jpg.chip,2
643,16,0,0,20170110231517869.jpg.chip,0
644,30,1,1,20170114031027306.jpg.chip,2
645,36,1,1,20170115235824976.jpg.chip,0
646,35,0,4,20170104011337576.jpg.chip,0
647,76,1,0,20170110182047993.jpg.chip,0
648,76,0,0,20170116233204210.jpg.chip,2
649,16,1,0,20170109213007401.jpg.chip,0
650,35,0,2,20170116173652735.jpg.chip,2
651,36,1,0,20170104171550313.jpg.chip,1
652,25,1,0,20170117140903569.jpg.chip,0
653,39,1,0,20170109221036374.jpg.chip,0
654,62,1,0,20170110131856737.jpg.chip,0
655,35,1,1,20170117154025584.jpg.chip,0
656,28,0,4,20170104201846426.jpg.chip,0
657,21,0,2,20170107213417643.jpg.chip,2
658,70,0,0,20170117173907575.jpg.chip,0
659,34,1,2,20170105172720493.jpg.chip,0
660,64,0,0,20170111171747624.jpg.chip,2
661,32,0,3,20170119171305632.jpg.chip,0
662,10,0,0,20170110224255796.jpg.chip,0
663,45,0,0,20170117145901316.jpg.chip,0
664,25,1,3,20170117152032667.jpg.chip,0
665,29,1,0,20170105165153564.jpg.chip,0
666,64,0,2,20170116193321184.jpg.chip,0
667,32,0,0,20170108234529525.jpg.chip,0
668,40,1,4,20170117154246036.jpg.chip,0
669,40,1,0,20170117152046787.jpg.chip,0
670,26,1,2,20170116184831737.jpg.chip,0
671,50,0,0,20170119205549384.jpg.chip,1
672,4,0,3,20161220220759066.jpg.chip,0
673,30,0,1,20170113012632385.jpg.chip,0
674,26,1,1,20170116231829268.jpg.chip,0
675,26,0,1,20170113152019432.jpg.chip,0
676,42,1,0,20170105164819483.jpg.chip,0
677,36,0,0,20170116210312217.jpg.chip,1
678,38,1,1,20170113001855604.jpg.chip,1
679,24,1,3,20170109131845240.jpg.chip,0
680,65,1,0,20170110141104816.jpg.chip,1
681,80,0,0,20170117173919384.jpg.chip,0
682,29,1,1,20170116010545437.jpg.chip,2
683,23,0,0,20170119145312190.jpg.chip,0
684,39,0,0,20170117154434474.jpg.chip,0
685,26,1,2,20170116184052021.jpg.chip,0
686,10,0,4,20170103202338152.jpg.chip,0
687,60,0,3,20170117182826524.jpg.chip,0
688,26,1,3,20170119193117522.jpg.chip,2
689,40,1,1,20170117154203322.jpg.chip,0
690,37,0,0,20170119202407877.jpg.chip,0
691,26,1,0,20170117201640750.jpg.chip,2
692,30,1,0,20170108225424420.jpg.chip,2
693,70,0,3,20170119181040603.jpg.chip,2
694,36,1,0,20170113000620083.jpg.chip,0
695,34,1,0,20170105001216267.jpg.chip,1
696,51,0,0,20170117160748775.jpg.chip,0
697,3,0,2,20161219142553649.jpg.chip,2
698,30,1,0,20170120220742867.jpg.chip,0
699,24,1,2,20170116171137985.jpg.chip,0
700,25,0,0,20170114033002971.jpg.chip,0
701,52,0,0,20170104212021653.jpg.chip,1
702,55,0,0,20170117185928552.jpg.chip,0
703,26,1,3,20170117154752639.jpg.chip,1
704,14,1,2,20170104013310115.jpg.chip,0
705,45,0,3,20170119201202684.jpg.chip,0
706,4,1,4,20170109191636106.jpg.chip,0
707,28,1,2,20170116163407435.jpg.chip,0
708,43,1,1,20170117193944155.jpg.chip,0
709,24,0,0,20170117194602044.jpg.chip,0
710,10,1,4,20161223225854867.jpg.chip,0
711,29,0,1,20170117135753077.jpg.chip,0
712,20,1,1,20170116214348718.jpg.chip,0
713,54,0,0,20170113210319956.jpg.chip,2
714,26,1,2,20170109012525167.jpg.chip,2
715,17,0,1,20170113132545264.jpg.chip,0
716,23,1,4,20161223230008236.jpg.chip,0
717,21,1,2,20170116170710327.jpg.chip,0
718,4,1,0,20170109192357612.jpg.chip,2
719,45,0,0,20170120221508470.jpg.chip,0
720,40,0,0,20170117151450653.jpg.chip,2
721,36,1,1,20170112203914370.jpg.chip,0
722,31,0,1,20170117181933252.jpg.chip,2
723,24,1,0,20170116220232605.jpg.chip,0
724,45,0,0,20170104000913421.jpg.chip,0
725,26,0,3,20170117154554862.jpg.chip,2
726,26,0,3,20170119175252145.jpg.chip,0
727,18,1,0,20170109212425897.jpg.chip,0
728,56,1,0,20170120133251429.jpg.chip,0
729,35,1,3,20170117143024930.jpg.chip,0
730,36,1,1,20170113000900081.jpg.chip,0
731,26,1,1,20170117200205236.jpg.chip,0
732,42,0,0,20170117120422779.jpg.chip,0
733,50,1,0,20170104185100237.jpg.chip,0
734,35,0,0,20170119200925684.jpg.chip,0
735,65,1,0,20170110141348912.jpg.chip,0
736,61,0,0,20170113185456409.jpg.chip,1
737,54,0,0,20170117163811442.jpg.chip,0
738,16,0,0,20170110231230149.jpg.chip,1
739,22,0,0,20170103180152583.jpg.chip,0
740,48,0,0,20170113183724399.jpg.chip,2
741,26,1,0,20170117201449668.jpg.chip,0
742,61,0,1,20170113161234148.jpg.chip,0
743,53,1,0,20170110141003065.jpg.chip,0
744,42,0,0,20170117154753026.jpg.chip,0
745,38,0,0,20170117130651744.jpg.chip,2
746,56,1,0,20170110122335365.jpg.chip,0
747,24,0,3,20170119165750589.jpg.chip,0
748,32,1,3,20170119163219372.jpg.chip,0
749,28,1,2,20170116170001611.jpg.chip,0
750,36,0,0,20170113183241454.jpg.chip,0
751,38,0,1,20170116201824880.jpg.chip,0
752,59,1,1,20170113173539306.jpg.chip,0
753,10,0,0,20170110225505288.jpg.chip,0
754,28,0,1,20170113151917402.jpg.chip,0
755,1,0,2,20161219204951309.jpg.chip,2
756,3,0,0,20170110205355795.jpg.chip,0
757,20,1,4,20161223230110540.jpg.chip,0
758,30,1,1,20170117143817409.jpg.chip,0
759,24,0,1,20170113180916549.jpg.chip,2
760,85,1,0,20170111205811953.jpg.chip,0
761,17,1,1,20170109214110957.jpg.chip,1
762,32,0,0,20170117121829950.jpg.chip,0
763,60,0,0,20170117001131850.jpg.chip,0
764,58,0,0,20170111204759653.jpg.chip,0
765,50,0,0,20170117172638411.jpg.chip,2
766,36,0,0,20170119201622028.jpg.chip,2
767,2,1,4,20161221202901201.jpg.chip,0
768,26,1,1,20170116231915148.jpg.chip,0
769,40,0,0,20170116200949831.jpg.chip,0
770,37,1,1,20170112215450519.jpg.chip,0
771,28,1,4,20170117202544912.jpg.chip,2
772,28,1,2,20170116161950375.jpg.chip,1
773,46,1,1,20170113001257466.jpg.chip,2
774,58,1,0,20170109015200826.jpg.chip,2
775,24,1,3,20170119164644510.jpg.chip,0
776,24,0,2,20170116165033311.jpg.chip,2
777,38,0,0,20170113210604697.jpg.chip,0
778,4,0,1,20170110213631827.jpg.chip,0
779,28,0,1,20170116193421610.jpg.chip,0
780,31,0,0,20170103183951893.jpg.chip,0
781,28,1,2,20170117142716618.jpg.chip,0
782,34,1,0,20170113000558603.jpg.chip,0
783,80,0,0,20170111221815342.jpg.chip,0
784,51,0,0,20170117160751777.jpg.chip,0
785,25,1,3,20170119171913200.jpg.chip,0
786,30,0,0,20170117130636837.jpg.chip,2
787,50,1,1,20170112215232959.jpg.chip,2
788,24,1,2,20170116161931674.jpg.chip,0
789,27,1,0,20170117174845392.jpg.chip,0
790,15,1,0,20170103200925950.jpg.chip,0
791,75,0,3,20170119204101959.jpg.chip,2
792,89,1,2,20170112224524948.jpg.chip,2
793,4,1,0,20170103223021271.jpg.chip,0
794,67,1,0,20170104213602661.jpg.chip,0
795,25,1,0,20170119172023545.jpg.chip,0
796,1,0,2,20161219160951502.jpg.chip,1
797,12,1,3,20170117154644725.jpg.chip,0
798,20,0,3,20170119151327694.jpg.chip,0
799,30,0,2,20170116164441153.jpg.chip,1
800,28,1,1,20170117010436105.jpg.chip,0
801,26,1,2,20170116220824205.jpg.chip,0
802,5,1,2,20161219200433267.jpg.chip,0
803,28,0,4,20170109002937845.jpg.chip,1
804,25,0,0,20170117195127741.jpg.chip,1
805,23,1,3,20170119164542581.jpg.chip,0
806,26,0,0,20170113210127487.jpg.chip,0
807,56,0,0,20170120222849329.jpg.chip,1
808,34,1,0,20170112203838660.jpg.chip,0
809,5,1,0,20170109194001467.jpg.chip,0
810,48,1,0,20170109142311780.jpg.chip,2
811,30,1,2,20170116161303257.jpg.chip,0
812,29,0,0,20170104170538793.jpg.chip,2
813,15,0,1,20170113154729554.jpg.chip,1
814,50,0,3,20170119204542975.jpg.chip,2
815,30,0,0,20170117000350509.jpg.chip,1
816,21,1,1,20170112193009590.jpg.chip,0
817,22,0,1,20170113133604687.jpg.chip,0
818,22,1,2,20170104021444541.jpg.chip,0
819,53,0,0,20170104205937252.jpg.chip,0
820,23,1,4,20170117194259323.jpg.chip,0
821,58,1,0,20170110132501568.jpg.chip,0
822,58,0,3,20170119211542128.jpg.chip,0
823,28,0,0,20170117202401886.jpg.chip,0
824,85,1,0,20170120140054880.jpg.chip,0
825,26,1,1,20170116014143675.jpg.chip,0
826,2,1,2,20161219151440283.jpg.chip,0
827,4,1,2,20161219190751754.jpg.chip,0
828,18,1,0,20170109214503497.jpg.chip,0
829,75,0,2,20170112205221689.jpg.chip,2
830,36,0,3,20170119201833789.jpg.chip,0
831,24,0,1,20170117194403765.jpg.chip,0
832,1,1,3,20161220143204424.jpg.chip,2
833,25,1,3,20161220221516834.jpg.chip,2
834,78,0,0,20170120230506347.jpg.chip,0
835,28,1,1,20170116023923708.jpg.chip,2
836,8,1,0,20170109202748999.jpg.chip,0
837,26,0,3,20170119180530883.jpg.chip,2
838,23,1,0,20170103163123528.jpg.chip,0
839,27,0,3,20170119193403898.jpg.chip,2
840,68,0,3,20170117172823785.jpg.chip,0
841,27,0,0,20170116204126806.jpg.chip,0
842,53,1,2,20170105174705949.jpg.chip,0
843,18,1,0,20170109212422272.jpg.chip,0
844,40,0,0,20170116232927836.jpg.chip,2
845,9,0,0,20170110220232058.jpg.chip,2
846,25,1,1,20170114032215402.jpg.chip,0
847,1,1,4,20170103202738552.jpg.chip,0
848,50,0,3,20170119205556344.jpg.chip,0
849,40,0,0,20170104204933500.jpg.chip,1
850,6,1,3,20161220220051873.jpg.chip,2
851,66,1,0,20170110141754767.jpg.chip,0
852,35,1,0,20170109141753176.jpg.chip,1
853,14,1,4,20170103200917543.jpg.chip,0
854,26,1,2,20170116184827669.jpg.chip,0
855,50,0,1,20170113184346534.jpg.chip,0
856,43,0,0,20170117142951181.jpg.chip,2
857,35,0,0,20170113183145134.jpg.chip,2
858,50,0,0,20170120134018751.jpg.chip,2
859,16,0,0,20170110232302818.jpg.chip,2
860,4,1,2,20161219142601553.jpg.chip,0
861,37,0,3,20170119193244666.jpg.chip,1
862,2,0,2,20161219163447671.jpg.chip,0
863,48,1,0,20170117174150685.jpg.chip,0
864,26,1,2,20170116180346479.jpg.chip,2
865,28,0,1,20170116002343175.jpg.chip,0
866,26,0,2,20170116181354956.jpg.chip,0
867,34,1,0,20170117182637062.jpg.chip,0
868,30,1,0,20170109012829305.jpg.chip,2
869,27,1,2,20161219192627707.jpg.chip,1
870,82,1,0,20170120134927295.jpg.chip,2
871,4,0,0,20161220220926474.jpg.chip,0
872,2,0,0,20161219162303390.jpg.chip,0
873,55,1,0,20170120222833049.jpg.chip,0
874,32,1,1,20170116161336538.jpg.chip,1
875,4,1,2,20161219140718600.jpg.chip,2
876,18,0,0,20170117140126568.jpg.chip,2
877,3,0,0,20161219161157166.jpg.chip,0
878,24,1,0,20170117194942245.jpg.chip,2
879,36,0,0,20170117175602121.jpg.chip,0
880,25,0,1,20170113132617968.jpg.chip,2
881,78,0,2,20170112222034500.jpg.chip,0
882,95,1,2,20170112224548347.jpg.chip,0
883,27,1,0,20170111182452802.jpg.chip,0
884,52,0,0,20170111204000411.jpg.chip,0
885,20,1,0,20170105002441599.jpg.chip,0
886,24,1,1,20170116222821392.jpg.chip,0
887,18,1,0,20170109213624244.jpg.chip,0
888,30,1,3,20170104214339133.jpg.chip,2
889,54,0,2,20170116193316730.jpg.chip,0
890,50,0,0,20170120220716290.jpg.chip,0
891,11,1,0,20170109204833458.jpg.chip,0
892,30,1,0,20170116220635092.jpg.chip,0
893,6,1,4,20170103230723185.jpg.chip,0
894,27,0,0,20170117175813577.jpg.chip,0
895,26,0,1,20170116214531552.jpg.chip,0
896,25,1,0,20170117195311260.jpg.chip,0
897,1,0,3,20161219225303736.jpg.chip,0
898,26,1,1,20170116012224668.jpg.chip,0
899,38,0,0,20170117141721964.jpg.chip,2
900,29,0,0,20170109002204936.jpg.chip,0
901,69,1,0,20170110131708449.jpg.chip,2
902,11,1,3,20170104223632543.jpg.chip,1
903,1,0,0,20170110212603790.jpg.chip,2
904,37,0,1,20170116214356844.jpg.chip,0
905,72,1,0,20170110183342670.jpg.chip,0
906,24,1,1,20170112191521102.jpg.chip,0
907,48,0,0,20170113190615656.jpg.chip,0
908,31,1,1,20170116014139015.jpg.chip,0
909,28,1,4,20170104000708986.jpg.chip,0
910,60,1,0,20170110154617064.jpg.chip,0
911,28,0,0,20170113132803105.jpg.chip,0
912,47,0,0,20170109013222454.jpg.chip,2
913,22,0,3,20170119160226043.jpg.chip,0
914,35,0,1,20170117091619928.jpg.chip,0
915,35,0,0,20170104183852983.jpg.chip,0
916,48,0,3,20170119205407566.jpg.chip,1
917,24,0,0,20170117150004378.jpg.chip,0
918,26,0,3,20170119180459012.jpg.chip,2
919,1,1,0,20170109191449860.jpg.chip,0
920,21,0,4,20170117141839865.jpg.chip,0
921,28,0,3,20170104220258078.jpg.chip,0
922,1,0,2,20161219221744255.jpg.chip,0
923,1,1,3,20161219224457585.jpg.chip,0
924,7,1,0,20170109204456971.jpg.chip,0
925,2,1,2,20161219141231552.jpg.chip,0
926,73,1,0,20170110141055369.jpg.chip,1
927,50,0,3,20170119205058304.jpg.chip,0
928,84,1,0,20170109150838156.jpg.chip,0
929,28,1,0,20170103182242233.jpg.chip,0
930,17,0,1,20170113151030175.jpg.chip,0
931,37,0,3,20170109141925516.jpg.chip,0
932,60,1,0,20170110140645753.jpg.chip,1
933,1,0,0,20170110212654271.jpg.chip,2
934,27,0,2,20170104011250152.jpg.chip,0
935,16,1,1,20170114030930183.jpg.chip,0
936,15,0,0,20170104013333801.jpg.chip,0
937,25,0,3,20170117151130075.jpg.chip,2
938,35,0,1,20170113151604904.jpg.chip,2
939,37,0,1,20170113173824723.jpg.chip,2
940,53,0,3,20170119205835771.jpg.chip,0
941,35,0,2,20170116181159415.jpg.chip,1
942,30,0,2,20170116163100468.jpg.chip,0
943,53,0,0,20170120223146786.jpg.chip,0
944,66,1,0,20170110132135290.jpg.chip,0
945,55,0,0,20170117190614219.jpg.chip,0
946,35,0,3,20170119180425940.jpg.chip,0
947,14,0,0,20170102234323550.jpg.chip,2
948,59,0,0,20170111171747533.jpg.chip,0
949,28,1,3,20170104223337415.jpg.chip,0
950,1,0,2,20161219151123435.jpg.chip,0
951,10,1,0,20170109203218966.jpg.chip,0
952,42,1,4,20170117203934434.jpg.chip,0
953,66,1,0,20170110122200303.jpg.chip,0
954,2,1,4,20161221192821980.jpg.chip,2
955,63,0,0,20170104185626214.jpg.chip,2
956,26,0,0,20170117172830773.jpg.chip,2
957,26,0,3,20170119183255877.jpg.chip,0
958,56,0,0,20170117191631748.jpg.chip,1
959,40,0,2,20170116191354067.jpg.chip,2
960,47,0,0,20170104210532204.jpg.chip,0
961,39,0,0,20170104202328306.jpg.chip,0
962,62,1,3,20170105000830708.jpg.chip,2
963,24,1,2,20170116174405212.jpg.chip,0
964,40,0,0,20170116010717610.jpg.chip,0
965,28,1,0,20170104171611673.jpg.chip,0
966,32,0,0,20170104202207601.jpg.chip,0
967,45,0,0,20170117121756358.jpg.chip,2
968,74,0,0,20170111211030017.jpg.chip,0
969,58,0,0,20170117190757797.jpg.chip,0
970,56,0,0,20170120223807822.jpg.chip,0
971,9,0,0,20170110221659430.jpg.chip,0
972,26,1,0,20170117152609260.jpg.chip,0
973,16,0,0,20170110232429214.jpg.chip,0
974,24,1,4,20170117194806829.jpg.chip,0
975,44,0,3,20170119155759515.jpg.chip,0
976,29,1,0,20170104021759835.jpg.chip,0
977,50,0,3,20170119205559383.jpg.chip,2
978,23,1,3,20170119152429983.jpg.chip,2
979,63,1,0,20170110143421537.jpg.chip,0
980,40,0,2,20170116181335777.jpg.chip,0
981,23,1,3,20170119164559398.jpg.chip,2
982,52,0,0,20170111201135454.jpg.chip,0
983,65,1,0,20170116220142214.jpg.chip,2
984,24,0,0,20170102233329675.jpg.chip,0
985,26,1,1,20170113000509698.jpg.chip,0
986,2,0,0,20170109193359075.jpg.chip,0
987,21,0,3,20170117141619327.jpg.chip,2
988,55,0,1,20170104185028367.jpg.chip,1
989,1,0,3,20161219230651432.jpg.chip,0
990,27,1,3,20170104232645690.jpg.chip,0
991,38,1,0,20170109002805707.jpg.chip,0
992,21,1,4,20170103224431735.jpg.chip,2
993,55,0,0,20170117155520701.jpg.chip,0
994,90,1,0,20170110183401767.jpg.chip,2
995,26,1,2,20170116175519439.jpg.chip,0
996,18,1,2,20170109213403551.jpg.chip,0
997,30,0,2,20170116194010019.jpg.chip,0
998,17,0,3,20170104230447112.jpg.chip,0
999,24,1,4,20170116222729168.jpg.chip,1
1000,36,0,1,20170117175139438.jpg.chip,2
1001,26,0,2,20170104022626733.jpg.chip,0
1002,28,1,3,20170109133054332.jpg.chip,0
1003,28,0,3,20170119194505019.jpg.chip,0
1004,2,0,4,20161221200605305.jpg.chip,0
1005,20,0,1,20170113132355967.jpg.chip,0
1006,1,1,0,20170109192755957.jpg.chip,0
1007,68,0,0,20170104184637742.jpg.chip,0
1008,29,0,1,20170117183551382.jpg.chip,2
1009,20,1,1,20170112230742277.jpg.chip,0
1010,58,0,0,20170104184709517.jpg.chip,2
1011,1,1,2,20161219155927997.jpg.chip,0
1012,56,0,0,20170120222521496.jpg.chip,2
1013,31,1,1,20170113000500356.jpg.chip,0
1014,28,0,1,20170116205618568.jpg.chip,2
1015,1,1,4,20170109191515501.jpg.chip,2
1016,17,1,0,20170105183400255.jpg.chip,2
1017,62,0,0,20170111205142071.jpg.chip,2
1018,55,0,3,20170119205515441.jpg.chip,2
1019,27,1,2,20170104020913116.jpg.chip,2
1020,32,1,3,20170109134532682.jpg.chip,0
1021,75,1,0,20170120225456154.jpg.chip,0
1022,38,0,1,20170113152802880.jpg.chip,0
1023,30,1,1,20170113010438590.jpg.chip,0
1024,26,1,2,20170116184309896.jpg.chip,0
1025,46,1,1,20170112211410525.jpg.chip,0
1026,6,1,0,20170109202302115.jpg.chip,0
1027,1,1,4,20161221201836401.jpg.chip,0
1028,26,1,3,20170117174106166.jpg.chip,1
1029,31,0,0,20170117172435086.jpg.chip,0
1030,32,0,0,20170117182320245.jpg.chip,0
1031,2,0,0,20170110213208884.jpg.chip,2
1032,29,0,4,20170117202634086.jpg.chip,0
1033,51,0,3,20170119205612416.jpg.chip,0
1034,62,0,2,20170112205718780.jpg.chip,0
1035,26,0,2,20170116180352453.jpg.chip,0
1036,30,0,0,20170113133232626.jpg.chip,0
1037,25,1,3,20170117151149187.jpg.chip,0
1038,27,0,2,20170104192852607.jpg.chip,0
1039,36,0,1,20170115205919771.jpg.chip,0
1040,59,0,0,20170104210317787.jpg.chip,0
1041,40,0,0,20170117152411165.jpg.chip,0
1042,56,1,0,20170120134758144.jpg.chip,0
1043,5,1,2,20170109193543217.jpg.chip,0
1044,46,0,2,20170112211842731.jpg.chip,0
1045,1,0,0,20170110213203795.jpg.chip,0
1046,30,1,0,20170104165043953.jpg.chip,2
1047,40,0,0,20170117151322627.jpg.chip,0
1048,50,1,0,20170110153432618.jpg.chip,0
1049,65,0,1,20170113145609182.jpg.chip,0
1050,24,1,2,20170116163052645.jpg.chip,0
1051,26,1,3,20170104232420017.jpg.chip,0
1052,58,0,0,20170105173559373.jpg.chip,2
1053,36,0,4,20170117203436206.jpg.chip,0
1054,35,1,0,20170117175131343.jpg.chip,0
1055,78,1,0,20170120140110282.jpg.chip,0
1056,33,0,3,20170119164235580.jpg.chip,1
1057,19,0,4,20170102233259362.jpg.chip,1
1058,28,1,1,20170116234442332.jpg.chip,0
1059,46,1,0,20170104235642515.jpg.chip,0
1060,28,1,1,20170117020448529.jpg.chip,0
1061,28,1,1,20170117121917805.jpg.chip,0
1062,16,0,0,20170110225715009.jpg.chip,0
1063,53,0,0,20170104184558814.jpg.chip,0
1064,26,1,3,20170104232952337.jpg.chip,1
1065,2,1,2,20161219160232453.jpg.chip,2
1066,12,0,0,20170110224843637.jpg.chip,0
1067,35,0,1,20170113195625995.jpg.chip,2
1068,1,0,2,20161219205016902.jpg.chip,0
1069,3,1,0,20161219190805051.jpg.chip,0
1070,2,1,2,20161219162736198.jpg.chip,0
1071,1,1,1,20170109194534193.jpg.chip,0
1072,70,1,0,20170113003731381.jpg.chip,0
1073,26,1,3,20170119193115729.jpg.chip,2
1074,39,0,0,20170104204706825.jpg.chip,1
1075,57,0,0,20170104212808228.jpg.chip,0
1076,36,1,2,20170105172631405.jpg.chip,2
1077,45,0,1,20170117182333220.jpg.chip,0
1078,35,0,0,20170117192314819.jpg.chip,0
1079,28,0,1,20170116221732374.jpg.chip,0
1080,32,0,1,20170113135916978.jpg.chip,2
1081,65,0,1,20170117191903245.jpg.chip,0
1082,35,1,0,20170105162234814.jpg.chip,0
1083,4,1,4,20161221193356438.jpg.chip,1
1084,26,0,1,20170116225054291.jpg.chip,2
1085,36,0,0,20170117135801612.jpg.chip,0
1086,22,1,2,20170116172718234.jpg.chip,0
1087,26,1,1,20170116160253328.jpg.chip,0
1088,60,1,0,20170110140651218.jpg.chip,2
1089,28,0,1,20170117020658579.jpg.chip,0
1090,26,0,1,20170116143035440.jpg.chip,0
1091,26,1,3,20170117154940189.jpg.chip,0
1092,31,0,1,20170117134930189.jpg.chip,0
1093,1,0,0,20170109191453449.jpg.chip,0
1094,71,0,0,20170116232642012.jpg.chip,1
1095,26,1,0,20170117154817805.jpg.chip,2
1096,21,1,1,20170117170723269.jpg.chip,0
1097,39,0,0,20170105172344157.jpg.chip,1
1098,37,1,3,20170104235745484.jpg.chip,0
1099,2,1,3,20161220144625342.jpg.chip,0
1100,53,1,0,20170110160643251.jpg.chip,1
1101,26,1,1,20170117174033437.jpg.chip,0
